h,farm_id,weight
2015-1-20,Farm 25,4210
2015-1-20,Farm 26,16893
2015-1-20,Farm 27,8511
2015-1-20,Farm 28,10897
2015-1-20,Farm 29,6381
2015-1-20,Farm 30,11764
2015-1-20,Farm 31,16254
2015-1-20,Farm 32,17479
2015-1-20,Farm 33,7354
2015-1-20,Farm 34,9949
2015-1-20,Farm 35,5106
2015-1-20,Farm 36,11778
2015-1-20,Farm 37,2655
2015-1-20,Farm 38,3173
2015-1-20,Farm 39,8108
2015-1-20,Farm 40,15957
2015-1-20,Farm 41,8558
2015-1-20,Farm 42,4633
2015-1-20,Farm 43,11657
2015-1-20,Farm 44,13198
2015-1-20,Farm 45,5077
2015-1-20,Farm 46,10362
2015-1-20,Farm 47,4237
2015-1-20,Farm 48,3919
2015-1-20,Farm 49,17225
2015-1-20,Farm 50,16411
2015-1-20,Farm 51,16409
2015-1-20,Farm 52,5358
2015-1-20,Farm 53,6501
2015-1-20,Farm 54,5436
2015-1-20,Farm 55,14858
2015-1-20,Farm 56,13043
2015-1-20,Farm 57,10487
2015-1-20,Farm 58,4581
2015-1-20,Farm 59,6873
2015-1-20,Farm 60,14533
2015-1-20,Farm 61,3671
2015-1-20,Farm 62,8742
2015-1-20,Farm 63,7449
2015-1-20,Farm 64,17120
2015-1-20,Farm 65,5007
2015-1-20,Farm 66,3711
2015-1-20,Farm 67,10183
2015-1-20,Farm 68,9351
2015-1-20,Farm 69,2250
2015-1-20,Farm 70,7308
2015-1-20,Farm 71,7318
2015-1-20,Farm 72,7112
2015-1-20,Farm 73,11118
2015-1-20,Farm 74,9130
2015-1-20,Farm 75,10537
2015-1-20,Farm 76,3354
2015-1-20,Farm 77,9323
2015-1-20,Farm 78,11784
2015-1-20,Farm 79,13589
2015-1-20,Farm 80,12478
2015-1-20,Farm 81,11766
2015-1-20,Farm 82,15110
2015-1-20,Farm 83,7554
2015-1-20,Farm 84,6288
2015-1-20,Farm 85,16782
2015-1-20,Farm 86,6068
2015-1-20,Farm 87,17028
2015-1-20,Farm 88,15816
2015-1-20,Farm 89,6232
2015-1-20,Farm 90,15319
2015-1-20,Farm 91,16040
2015-1-20,Farm 92,8260
2015-1-20,Farm 93,2420
2015-1-20,Farm 94,16047
2015-1-20,Farm 95,7555
2015-1-20,Farm 96,8416
2015-1-20,Farm 97,17357
2015-1-20,Farm 98,15042
2015-1-20,Farm 99,4259
2015-1-20,Farm 100,10188
2015-1-20,Farm 101,3694
2015-1-20,Farm 102,6187
2015-1-20,Farm 103,9811
2015-1-20,Farm 104,11050
2015-1-20,Farm 105,12245
2015-1-20,Farm 106,10949
2015-1-20,Farm 107,4467
2015-1-20,Farm 108,14883
2015-1-20,Farm 109,4880
2015-1-20,Farm 110,13025
2015-1-20,Farm 111,7441
2015-1-20,Farm 112,13372
2015-1-20,Farm 113,14437
2015-1-20,Farm 114,4084
2015-1-20,Farm 115,14515
2015-1-20,Farm 116,6858
2015-1-20,Farm 117,10769
2015-1-21,Farm 18,4967
2015-1-21,Farm 19,10930
2015-1-21,Farm 20,9420
2015-1-21,Farm 21,11841
2015-1-21,Farm 22,12876
2015-1-21,Farm 23,8686
2015-1-21,Farm 25,12320
2015-1-21,Farm 26,4903
2015-1-21,Farm 27,16254
2015-1-21,Farm 28,15590
2015-1-21,Farm 30,7972
2015-1-21,Farm 31,4668
2015-1-21,Farm 32,9994
2015-1-21,Farm 33,3721
2015-1-21,Farm 34,12405
2015-1-21,Farm 35,5395
2015-1-21,Farm 37,3261
2015-1-21,Farm 38,14775
2015-1-21,Farm 39,10317
2015-1-21,Farm 40,5833
2015-1-21,Farm 41,3373
2015-1-21,Farm 42,16360
2015-1-21,Farm 43,4352
2015-1-21,Farm 45,14411
2015-1-21,Farm 46,15801
2015-1-21,Farm 47,17745
2015-1-21,Farm 48,14206
2015-1-21,Farm 50,10905
2015-1-21,Farm 51,14539
2015-1-21,Farm 52,11394
2015-1-21,Farm 53,8566
2015-1-21,Farm 54,14353
2015-1-21,Farm 55,12055
2015-1-21,Farm 57,14807
2015-1-21,Farm 58,17557
2015-1-21,Farm 59,5654
2015-1-21,Farm 60,16989
2015-1-21,Farm 61,5071
2015-1-21,Farm 62,8887
2015-1-21,Farm 63,16561
2015-1-21,Farm 64,12145
2015-1-21,Farm 65,11925
2015-1-21,Farm 67,14870
2015-1-21,Farm 68,9840
2015-1-21,Farm 69,13421
2015-1-21,Farm 70,2263
2015-1-21,Farm 71,15748
2015-1-21,Farm 72,7831
2015-1-21,Farm 73,16496
2015-1-21,Farm 74,12775
2015-1-21,Farm 75,10646
2015-1-21,Farm 76,8524
2015-1-21,Farm 77,15883
2015-1-21,Farm 78,14114
2015-1-21,Farm 80,6030
2015-1-21,Farm 81,8775
2015-1-21,Farm 82,13366
2015-1-21,Farm 83,15802
2015-1-21,Farm 84,9722
2015-1-21,Farm 85,12000
2015-1-21,Farm 86,16887
2015-1-21,Farm 89,15177
2015-1-21,Farm 90,3627
2015-1-21,Farm 91,6769
2015-1-21,Farm 92,7992
2015-1-21,Farm 93,17377
2015-1-21,Farm 94,13230
2015-1-21,Farm 97,12084
2015-1-21,Farm 98,10982
2015-1-21,Farm 99,15768
2015-1-21,Farm 100,6618
2015-1-21,Farm 101,14533
2015-1-21,Farm 102,17997
2015-1-21,Farm 103,14621
2015-1-21,Farm 104,12416
2015-1-21,Farm 106,7830
2015-1-21,Farm 107,8184
2015-1-21,Farm 109,13903
2015-1-21,Farm 110,17357
2015-1-21,Farm 111,5838
2015-1-21,Farm 112,5609
2015-1-21,Farm 115,11642
2015-1-21,Farm 116,7939
2015-1-21,Farm 117,17944
2015-1-22,Farm 18,4588
2015-1-22,Farm 19,10752
2015-1-22,Farm 20,6577
2015-1-22,Farm 21,15931
2015-1-22,Farm 22,13000
2015-1-22,Farm 23,4416
2015-1-22,Farm 24,2446
2015-1-22,Farm 25,16353
2015-1-22,Farm 26,16128
2015-1-22,Farm 27,3304
2015-1-22,Farm 28,9287
2015-1-22,Farm 29,5471
2015-1-22,Farm 30,17595
2015-1-22,Farm 31,8855
2015-1-22,Farm 32,5388
2015-1-22,Farm 33,14841
2015-1-22,Farm 34,6496
2015-1-22,Farm 35,5944
2015-1-22,Farm 36,4492
2015-1-22,Farm 37,6445
2015-1-22,Farm 38,3114
2015-1-22,Farm 39,10823
2015-1-22,Farm 40,14025
2015-1-22,Farm 41,8755
2015-1-22,Farm 42,8376
2015-1-22,Farm 43,8262
2015-1-22,Farm 44,3155
2015-1-22,Farm 45,5704
2015-1-22,Farm 46,3146
2015-1-22,Farm 47,9491
2015-1-22,Farm 48,14674
2015-1-22,Farm 49,2492
2015-1-22,Farm 50,2219
2015-1-22,Farm 51,11970
2015-1-22,Farm 52,6209
2015-1-22,Farm 53,15127
2015-1-22,Farm 54,9604
2015-1-22,Farm 55,6201
2015-1-22,Farm 56,2438
2015-1-22,Farm 57,2963
2015-1-22,Farm 58,12642
2015-1-22,Farm 59,13280
2015-1-22,Farm 60,6854
2015-1-22,Farm 61,8478
2015-1-22,Farm 62,7903
2015-1-22,Farm 63,9021
2015-1-22,Farm 64,4558
2015-1-22,Farm 65,16948
2015-1-22,Farm 66,5097
2015-1-22,Farm 67,5142
2015-1-22,Farm 68,13443
2015-1-22,Farm 69,14386
2015-1-22,Farm 70,13305
2015-1-22,Farm 71,9262
2015-1-22,Farm 72,13411
2015-1-22,Farm 73,12615
2015-1-22,Farm 74,9670
2015-1-22,Farm 75,14185
2015-1-22,Farm 76,9363
2015-1-22,Farm 77,6630
2015-1-22,Farm 78,8269
2015-1-22,Farm 79,15997
2015-1-22,Farm 80,2260
2015-1-22,Farm 81,13154
2015-1-22,Farm 82,15503
2015-1-22,Farm 83,4935
2015-1-22,Farm 84,2663
2015-1-22,Farm 85,7887
2015-1-22,Farm 86,14947
2015-1-22,Farm 87,12138
2015-1-22,Farm 88,3336
2015-1-22,Farm 89,11392
2015-1-22,Farm 90,12070
2015-1-22,Farm 91,16770
2015-1-22,Farm 92,10835
2015-1-22,Farm 93,13018
2015-1-22,Farm 94,5210
2015-1-22,Farm 95,13870
2015-1-22,Farm 96,11849
2015-1-22,Farm 97,3480
2015-1-22,Farm 98,12927
2015-1-22,Farm 99,14340
2015-1-22,Farm 100,3020
2015-1-22,Farm 101,10183
2015-1-22,Farm 102,6212
2015-1-22,Farm 103,16217
2015-1-22,Farm 104,17537
2015-1-22,Farm 105,11396
2015-1-22,Farm 106,2510
2015-1-22,Farm 107,6305
2015-1-22,Farm 108,10918
2015-1-22,Farm 109,16719
2015-1-22,Farm 110,15150
2015-1-22,Farm 111,10257
2015-1-22,Farm 112,11257
2015-1-22,Farm 113,16857
2015-1-22,Farm 114,10061
2015-1-22,Farm 115,13395
2015-1-22,Farm 116,5470
2015-1-22,Farm 117,2452
2015-1-23,Farm 18,9278
2015-1-23,Farm 19,8114
2015-1-23,Farm 20,13037
2015-1-23,Farm 21,5898
2015-1-23,Farm 22,11420
2015-1-23,Farm 23,15710
2015-1-23,Farm 25,7450
2015-1-23,Farm 26,15134
2015-1-23,Farm 27,15883
2015-1-23,Farm 28,8703
2015-1-23,Farm 30,10879
2015-1-23,Farm 31,2950
2015-1-23,Farm 32,3789
2015-1-23,Farm 33,16431
2015-1-23,Farm 34,8239
2015-1-23,Farm 35,6370
2015-1-23,Farm 37,7494
2015-1-23,Farm 38,9975
2015-1-23,Farm 39,13087
2015-1-23,Farm 40,7690
2015-1-23,Farm 41,12349
2015-1-23,Farm 42,8653
2015-1-23,Farm 43,15316
2015-1-23,Farm 45,10019
2015-1-23,Farm 46,11118
2015-1-23,Farm 47,15756
2015-1-23,Farm 48,7258
2015-1-23,Farm 50,8016
2015-1-23,Farm 51,5971
2015-1-23,Farm 52,2443
2015-1-23,Farm 53,10755
2015-1-23,Farm 54,6787
2015-1-23,Farm 55,15756
2015-1-23,Farm 57,17845
2015-1-23,Farm 58,10208
2015-1-23,Farm 59,5914
2015-1-23,Farm 60,17859
2015-1-23,Farm 61,6695
2015-1-23,Farm 62,10905
2015-1-23,Farm 63,15334
2015-1-23,Farm 64,4506
2015-1-23,Farm 65,14739
2015-1-23,Farm 67,15094
2015-1-23,Farm 68,4971
2015-1-23,Farm 69,10176
2015-1-23,Farm 70,9793
2015-1-23,Farm 71,7436
2015-1-23,Farm 72,9098
2015-1-23,Farm 73,14713
2015-1-23,Farm 74,16183
2015-1-23,Farm 75,6849
2015-1-23,Farm 76,7759
2015-1-23,Farm 77,6483
2015-1-23,Farm 78,15693
2015-1-23,Farm 80,4369
2015-1-23,Farm 81,5395
2015-1-23,Farm 82,4552
2015-1-23,Farm 83,13237
2015-1-23,Farm 84,13914
2015-1-23,Farm 85,4827
2015-1-23,Farm 86,9074
2015-1-23,Farm 89,5911
2015-1-23,Farm 90,11984
2015-1-23,Farm 91,17804
2015-1-23,Farm 92,4671
2015-1-23,Farm 93,4720
2015-1-23,Farm 94,8572
2015-1-23,Farm 97,2725
2015-1-23,Farm 98,9312
2015-1-23,Farm 99,5142
2015-1-23,Farm 100,15934
2015-1-23,Farm 101,7823
2015-1-23,Farm 102,15596
2015-1-23,Farm 103,2412
2015-1-23,Farm 104,4183
2015-1-23,Farm 106,9805
2015-1-23,Farm 107,9613
2015-1-23,Farm 109,13347
2015-1-23,Farm 110,3365
2015-1-23,Farm 111,4266
2015-1-23,Farm 112,15672
2015-1-23,Farm 115,9494
2015-1-23,Farm 116,7215
2015-1-23,Farm 117,3375
2015-1-24,Farm 18,11854
2015-1-24,Farm 19,9484
2015-1-24,Farm 20,13834
2015-1-24,Farm 21,17533
2015-1-24,Farm 22,3365
2015-1-24,Farm 23,7127
2015-1-24,Farm 24,4881
2015-1-24,Farm 25,14677
2015-1-24,Farm 26,17696
2015-1-24,Farm 27,6657
2015-1-24,Farm 28,6323
2015-1-24,Farm 29,13202
2015-1-24,Farm 30,2922
2015-1-24,Farm 31,2245
2015-1-24,Farm 32,14785
2015-1-24,Farm 33,15550
2015-1-24,Farm 34,10230
2015-1-24,Farm 35,10398
2015-1-24,Farm 36,6209
2015-1-24,Farm 37,15942
2015-1-24,Farm 38,8634
2015-1-24,Farm 39,12268
2015-1-24,Farm 40,17678
2015-1-24,Farm 41,11393
2015-1-24,Farm 42,9558
2015-1-24,Farm 43,12038
2015-1-24,Farm 44,10993
2015-1-24,Farm 45,13589
2015-1-24,Farm 46,5351
2015-1-24,Farm 47,7291
2015-1-24,Farm 48,15357
2015-1-24,Farm 49,8356
2015-1-24,Farm 50,10011
2015-1-24,Farm 51,2705
2015-1-24,Farm 52,4086
2015-1-24,Farm 53,4033
2015-1-24,Farm 54,13053
2015-1-24,Farm 55,3910
2015-1-24,Farm 56,14098
2015-1-24,Farm 57,3342
2015-1-24,Farm 58,15227
2015-1-24,Farm 59,9142
2015-1-24,Farm 60,16928
2015-1-24,Farm 61,5204
2015-1-24,Farm 62,2832
2015-1-24,Farm 63,11050
2015-1-24,Farm 64,10025
2015-1-24,Farm 65,4276
2015-1-24,Farm 66,14840
2015-1-24,Farm 67,11045
2015-1-24,Farm 68,11888
2015-1-24,Farm 69,12538
2015-1-24,Farm 70,10033
2015-1-24,Farm 71,5867
2015-1-24,Farm 72,7336
2015-1-24,Farm 73,4230
2015-1-24,Farm 74,4719
2015-1-24,Farm 75,6511
2015-1-24,Farm 76,5757
2015-1-24,Farm 77,10015
2015-1-24,Farm 78,9559
2015-1-24,Farm 79,8708
2015-1-24,Farm 80,12240
2015-1-24,Farm 81,2925
2015-1-24,Farm 82,14547
2015-1-24,Farm 83,2475
2015-1-24,Farm 84,13238
2015-1-24,Farm 85,10324
2015-1-24,Farm 86,15115
2015-1-24,Farm 87,12357
2015-1-24,Farm 88,6017
2015-1-24,Farm 89,4214
2015-1-24,Farm 90,13661
2015-1-24,Farm 91,12683
2015-1-24,Farm 92,9037
2015-1-24,Farm 93,10979
2015-1-24,Farm 94,13906
2015-1-24,Farm 95,16696
2015-1-24,Farm 96,9303
2015-1-24,Farm 97,7362
2015-1-24,Farm 98,8315
2015-1-24,Farm 99,2784
2015-1-24,Farm 100,2076
2015-1-24,Farm 101,15738
2015-1-24,Farm 102,3888
2015-1-24,Farm 103,12845
2015-1-24,Farm 104,5406
2015-1-24,Farm 105,13285
2015-1-24,Farm 106,14743
2015-1-24,Farm 107,3658
2015-1-24,Farm 108,15125
2015-1-24,Farm 109,2895
2015-1-24,Farm 110,3734
2015-1-24,Farm 111,10091
2015-1-24,Farm 112,12408
2015-1-24,Farm 113,12681
2015-1-24,Farm 114,11578
2015-1-24,Farm 115,4234
2015-1-24,Farm 116,11923
2015-1-24,Farm 117,4597
2015-1-25,Farm 18,4152
2015-1-25,Farm 19,2013
2015-1-25,Farm 20,16406
2015-1-25,Farm 21,5437
2015-1-25,Farm 22,16363
2015-1-25,Farm 23,7544
2015-1-25,Farm 25,7968
2015-1-25,Farm 26,2474
2015-1-25,Farm 27,14835
2015-1-25,Farm 28,14343
2015-1-25,Farm 30,12760
2015-1-25,Farm 31,5273
2015-1-25,Farm 32,14049
2015-1-25,Farm 33,14104
2015-1-25,Farm 34,6224
2015-1-25,Farm 35,2784
2015-1-25,Farm 37,6688
2015-1-25,Farm 38,3071
2015-1-25,Farm 39,4390
2015-1-25,Farm 40,16018
2015-1-25,Farm 41,8564
2015-1-25,Farm 42,10896
2015-1-25,Farm 43,8210
2015-1-25,Farm 45,11570
2015-1-25,Farm 46,11804
2015-1-25,Farm 47,3308
2015-1-25,Farm 48,17478
2015-1-25,Farm 50,8279
2015-1-25,Farm 51,6475
2015-1-25,Farm 52,12038
2015-1-25,Farm 53,9296
2015-1-25,Farm 54,16123
2015-1-25,Farm 55,10832
2015-1-25,Farm 57,6634
2015-1-25,Farm 58,13781
2015-1-25,Farm 59,14455
2015-1-25,Farm 60,15434
2015-1-25,Farm 61,3475
2015-1-25,Farm 62,2524
2015-1-25,Farm 63,3444
2015-1-25,Farm 64,10405
2015-1-25,Farm 65,7835
2015-1-25,Farm 67,9602
2015-1-25,Farm 68,13651
2015-1-25,Farm 69,11961
2015-1-25,Farm 70,3211
2015-1-25,Farm 71,11132
2015-1-25,Farm 72,9659
2015-1-25,Farm 73,5845
2015-1-25,Farm 74,6407
2015-1-25,Farm 75,8143
2015-1-25,Farm 76,2675
2015-1-25,Farm 77,2217
2015-1-25,Farm 78,16271
2015-1-25,Farm 80,12485
2015-1-25,Farm 81,13875
2015-1-25,Farm 82,16668
2015-1-25,Farm 83,11710
2015-1-25,Farm 84,11236
2015-1-25,Farm 85,3894
2015-1-25,Farm 86,7317
2015-1-25,Farm 89,10764
2015-1-25,Farm 90,9833
2015-1-25,Farm 91,14290
2015-1-25,Farm 92,6820
2015-1-25,Farm 93,12077
2015-1-25,Farm 94,17375
2015-1-25,Farm 97,3669
2015-1-25,Farm 98,16258
2015-1-25,Farm 99,16392
2015-1-25,Farm 100,5496
2015-1-25,Farm 101,17541
2015-1-25,Farm 102,7154
2015-1-25,Farm 103,15322
2015-1-25,Farm 104,8002
2015-1-25,Farm 106,6582
2015-1-25,Farm 107,7877
2015-1-25,Farm 109,2779
2015-1-25,Farm 110,15287
2015-1-25,Farm 111,16727
2015-1-25,Farm 112,5445
2015-1-25,Farm 115,13620
2015-1-25,Farm 116,15650
2015-1-25,Farm 117,4613
2015-1-26,Farm 18,3273
2015-1-26,Farm 19,17908
2015-1-26,Farm 20,7145
2015-1-26,Farm 21,5295
2015-1-26,Farm 22,4940
2015-1-26,Farm 23,5734
2015-1-26,Farm 24,16151
2015-1-26,Farm 25,7476
2015-1-26,Farm 26,12973
2015-1-26,Farm 27,16443
2015-1-26,Farm 28,3611
2015-1-26,Farm 29,8606
2015-1-26,Farm 30,16423
2015-1-26,Farm 31,14302
2015-1-26,Farm 32,10216
2015-1-26,Farm 33,12898
2015-1-26,Farm 34,10743
2015-1-26,Farm 35,7017
2015-1-26,Farm 36,9850
2015-1-26,Farm 37,11520
2015-1-26,Farm 38,16217
2015-1-26,Farm 39,11533
2015-1-26,Farm 40,2460
2015-1-26,Farm 41,3371
2015-1-26,Farm 42,11128
2015-1-26,Farm 43,8667
2015-1-26,Farm 44,3526
2015-1-26,Farm 45,6602
2015-1-26,Farm 46,9003
2015-1-26,Farm 47,16520
2015-1-26,Farm 48,17445
2015-1-26,Farm 49,9281
2015-1-26,Farm 50,9523
2015-1-26,Farm 51,7566
2015-1-26,Farm 52,8414
2015-1-26,Farm 53,16006
2015-1-26,Farm 54,11795
2015-1-26,Farm 55,16737
2015-1-26,Farm 56,17698
2015-1-26,Farm 57,11129
2015-1-26,Farm 58,16646
2015-1-26,Farm 59,14852
2015-1-26,Farm 60,14059
2015-1-26,Farm 61,3502
2015-1-26,Farm 62,7747
2015-1-26,Farm 63,15110
2015-1-26,Farm 64,17804
2015-1-26,Farm 65,4486
2015-1-26,Farm 66,4438
2015-1-26,Farm 67,15376
2015-1-26,Farm 68,6788
2015-1-26,Farm 69,11728
2015-1-26,Farm 70,2288
2015-1-26,Farm 71,12216
2015-1-26,Farm 72,7631
2015-1-26,Farm 73,8635
2015-1-26,Farm 74,12140
2015-1-26,Farm 75,8827
2015-1-26,Farm 76,15186
2015-1-26,Farm 77,6088
2015-1-26,Farm 78,7266
2015-1-26,Farm 79,6831
2015-1-26,Farm 80,8597
2015-1-26,Farm 81,11209
2015-1-26,Farm 82,10494
2015-1-26,Farm 83,4484
2015-1-26,Farm 84,13917
2015-1-26,Farm 85,9615
2015-1-26,Farm 86,16117
2015-1-26,Farm 87,8490
2015-1-26,Farm 88,15981
2015-1-26,Farm 89,11001
2015-1-26,Farm 90,17529
2015-1-26,Farm 91,3808
2015-1-26,Farm 92,15901
2015-1-26,Farm 93,3352
2015-1-26,Farm 94,10131
2015-1-26,Farm 95,5809
2015-1-26,Farm 96,6663
2015-1-26,Farm 97,11898
2015-1-26,Farm 98,15551
2015-1-26,Farm 99,3791
2015-1-26,Farm 100,17839
2015-1-26,Farm 101,10309
2015-1-26,Farm 102,13208
2015-1-26,Farm 103,10056
2015-1-26,Farm 104,7662
2015-1-26,Farm 105,13278
2015-1-26,Farm 106,5051
2015-1-26,Farm 107,6476
2015-1-26,Farm 108,4512
2015-1-26,Farm 109,12567
2015-1-26,Farm 110,12022
2015-1-26,Farm 111,6829
2015-1-26,Farm 112,2038
2015-1-26,Farm 113,15840
2015-1-26,Farm 114,7590
2015-1-26,Farm 115,7973
2015-1-26,Farm 116,14779
2015-1-26,Farm 117,9436
2015-1-27,Farm 18,8853
2015-1-27,Farm 19,10708
2015-1-27,Farm 20,16966
2015-1-27,Farm 21,2628
2015-1-27,Farm 22,4013
2015-1-27,Farm 23,6082
2015-1-27,Farm 25,6195
2015-1-27,Farm 26,16245
2015-1-27,Farm 27,7305
2015-1-27,Farm 28,7834
2015-1-27,Farm 30,2119
2015-1-27,Farm 31,9733
2015-1-27,Farm 32,5572
2015-1-27,Farm 33,11546
2015-1-27,Farm 34,9026
2015-1-27,Farm 35,15445
2015-1-27,Farm 37,8560
2015-1-27,Farm 38,6182
2015-1-27,Farm 39,15067
2015-1-27,Farm 40,6013
2015-1-27,Farm 41,6624
2015-1-27,Farm 42,14032
2015-1-27,Farm 43,2328
2015-1-27,Farm 45,15520
2015-1-27,Farm 46,13673
2015-1-27,Farm 47,11355
2015-1-27,Farm 48,15192
2015-1-27,Farm 50,10679
2015-1-27,Farm 51,12081
2015-1-27,Farm 52,6754
2015-1-27,Farm 53,12038
2015-1-27,Farm 54,3930
2015-1-27,Farm 55,4878
2015-1-27,Farm 57,3974
2015-1-27,Farm 58,9011
2015-1-27,Farm 59,10873
2015-1-27,Farm 60,15352
2015-1-27,Farm 61,13978
2015-1-27,Farm 62,17269
2015-1-27,Farm 63,11980
2015-1-27,Farm 64,13119
2015-1-27,Farm 65,8623
2015-1-27,Farm 67,8713
2015-1-27,Farm 68,14822
2015-1-27,Farm 69,14795
2015-1-27,Farm 70,9532
2015-1-27,Farm 71,13988
2015-1-27,Farm 72,12506
2015-1-27,Farm 73,14740
2015-1-27,Farm 74,12592
2015-1-27,Farm 75,4683
2015-1-27,Farm 76,10099
2015-1-27,Farm 77,12454
2015-1-27,Farm 78,6655
2015-1-27,Farm 80,15322
2015-1-27,Farm 81,14550
2015-1-27,Farm 82,16046
2015-1-27,Farm 83,13718
2015-1-27,Farm 84,15844
2015-1-27,Farm 85,11331
2015-1-27,Farm 86,14099
2015-1-27,Farm 89,10092
2015-1-27,Farm 90,15969
2015-1-27,Farm 91,15396
2015-1-27,Farm 92,5124
2015-1-27,Farm 93,5141
2015-1-27,Farm 94,9957
2015-1-27,Farm 97,11599
2015-1-27,Farm 98,3163
2015-1-27,Farm 99,8073
2015-1-27,Farm 100,13126
2015-1-27,Farm 101,10332
2015-1-27,Farm 102,6540
2015-1-27,Farm 103,12137
2015-1-27,Farm 104,10359
2015-1-27,Farm 106,9678
2015-1-27,Farm 107,8646
2015-1-27,Farm 109,3281
2015-1-27,Farm 110,5936
2015-1-27,Farm 111,8399
2015-1-27,Farm 112,12332
2015-1-27,Farm 115,2316
2015-1-27,Farm 116,14119
2015-1-27,Farm 117,5509
2015-1-28,Farm 18,3587
2015-1-28,Farm 19,5724
2015-1-28,Farm 20,6757
2015-1-28,Farm 21,16983
2015-1-28,Farm 22,14909
2015-1-28,Farm 23,6473
2015-1-28,Farm 24,13900
2015-1-28,Farm 25,6308
2015-1-28,Farm 26,11552
2015-1-28,Farm 27,14793
2015-1-28,Farm 28,9874
2015-1-28,Farm 29,14134
2015-1-28,Farm 30,7183
2015-1-28,Farm 31,5375
2015-1-28,Farm 32,15682
2015-1-28,Farm 33,6808
2015-1-28,Farm 34,15975
2015-1-28,Farm 35,7169
2015-1-28,Farm 36,8433
2015-1-28,Farm 37,7344
2015-1-28,Farm 38,2509
2015-1-28,Farm 39,10187
2015-1-28,Farm 40,17810
2015-1-28,Farm 41,12187
2015-1-28,Farm 42,9718
2015-1-28,Farm 43,17502
2015-1-28,Farm 44,7414
2015-1-28,Farm 45,11110
2015-1-28,Farm 46,16395
2015-1-28,Farm 47,16614
2015-1-28,Farm 48,5375
2015-1-28,Farm 49,9293
2015-1-28,Farm 50,4352
2015-1-28,Farm 51,17537
2015-1-28,Farm 52,14784
2015-1-28,Farm 53,11910
2015-1-28,Farm 54,9823
2015-1-28,Farm 55,4174
2015-1-28,Farm 56,13771
2015-1-28,Farm 57,17449
2015-1-28,Farm 58,7940
2015-1-28,Farm 59,13190
2015-1-28,Farm 60,10224
2015-1-28,Farm 61,13282
2015-1-28,Farm 62,7921
2015-1-28,Farm 63,17669
2015-1-28,Farm 64,12916
2015-1-28,Farm 65,3767
2015-1-28,Farm 66,11975
2015-1-28,Farm 67,2904
2015-1-28,Farm 68,12126
2015-1-28,Farm 69,16777
2015-1-28,Farm 70,5669
2015-1-28,Farm 71,16347
2015-1-28,Farm 72,13961
2015-1-28,Farm 73,17590
2015-1-28,Farm 74,9633
2015-1-28,Farm 75,7580
2015-1-28,Farm 76,8495
2015-1-28,Farm 77,3714
2015-1-28,Farm 78,9508
2015-1-28,Farm 79,4438
2015-1-28,Farm 80,8043
2015-1-28,Farm 81,9593
2015-1-28,Farm 82,10765
2015-1-28,Farm 83,17961
2015-1-28,Farm 84,7093
2015-1-28,Farm 85,7102
2015-1-28,Farm 86,16832
2015-1-28,Farm 87,13877
2015-1-28,Farm 88,6325
2015-1-28,Farm 89,10051
2015-1-28,Farm 90,4185
2015-1-28,Farm 91,7532
2015-1-28,Farm 92,7968
2015-1-28,Farm 93,16170
2015-1-28,Farm 94,5369
2015-1-28,Farm 95,5504
2015-1-28,Farm 96,16829
2015-1-28,Farm 97,3878
2015-1-28,Farm 98,6967
2015-1-28,Farm 99,11901
2015-1-28,Farm 100,15681
2015-1-28,Farm 101,3821
2015-1-28,Farm 102,9313
2015-1-28,Farm 103,4720
2015-1-28,Farm 104,8104
2015-1-28,Farm 105,3891
2015-1-28,Farm 106,7912
2015-1-28,Farm 107,12670
2015-1-28,Farm 108,5818
2015-1-28,Farm 109,8720
2015-1-28,Farm 110,15449
2015-1-28,Farm 111,12669
2015-1-28,Farm 112,16483
2015-1-28,Farm 113,3171
2015-1-28,Farm 114,13484
2015-1-28,Farm 115,12045
2015-1-28,Farm 116,6683
2015-1-28,Farm 117,7251
2015-1-29,Farm 18,4540
2015-1-29,Farm 19,6995
2015-1-29,Farm 20,3673
2015-1-29,Farm 21,17088
2015-1-29,Farm 22,4373
2015-1-29,Farm 23,3560
2015-1-29,Farm 25,12628
2015-1-29,Farm 26,12190
2015-1-29,Farm 27,3318
2015-1-29,Farm 28,17244
2015-1-29,Farm 30,5082
2015-1-29,Farm 31,17354
2015-1-29,Farm 32,10199
2015-1-29,Farm 33,17593
2015-1-29,Farm 34,15696
2015-1-29,Farm 35,15192
2015-1-29,Farm 37,6712
2015-1-29,Farm 38,13196
2015-1-29,Farm 39,10997
2015-1-29,Farm 40,3054
2015-1-29,Farm 41,10116
2015-1-29,Farm 42,16584
2015-1-29,Farm 43,3248
2015-1-29,Farm 45,12136
2015-1-29,Farm 46,16184
2015-1-29,Farm 47,11612
2015-1-29,Farm 48,12704
2015-1-29,Farm 50,5398
2015-1-29,Farm 51,7446
2015-1-29,Farm 52,3816
2015-1-29,Farm 53,11962
2015-1-29,Farm 54,6860
2015-1-29,Farm 55,2428
2015-1-29,Farm 57,6610
2015-1-29,Farm 58,4520
2015-1-29,Farm 59,16821
2015-1-29,Farm 60,7899
2015-1-29,Farm 61,3383
2015-1-29,Farm 62,15841
2015-1-29,Farm 63,17828
2015-1-29,Farm 64,11873
2015-1-29,Farm 65,11612
2015-1-29,Farm 67,17409
2015-1-29,Farm 68,5488
2015-1-29,Farm 69,9290
