h,farm_id,weight
2016-1-20,Farm 25,12796
2016-1-20,Farm 26,9531
2016-1-20,Farm 27,3878
2016-1-20,Farm 28,11413
2016-1-20,Farm 29,12719
2016-1-20,Farm 30,2829
2016-1-20,Farm 31,3628
2016-1-20,Farm 32,12864
2016-1-20,Farm 33,11908
2016-1-20,Farm 34,15230
2016-1-20,Farm 35,7451
2016-1-20,Farm 36,5247
2016-1-20,Farm 37,17209
2016-1-20,Farm 38,15110
2016-1-20,Farm 39,7898
2016-1-20,Farm 40,12585
2016-1-20,Farm 41,7478
2016-1-20,Farm 42,4681
2016-1-20,Farm 43,5482
2016-1-20,Farm 44,9891
2016-1-20,Farm 45,3403
2016-1-20,Farm 46,17066
2016-1-20,Farm 47,3112
2016-1-20,Farm 48,2156
2016-1-20,Farm 49,11318
2016-1-20,Farm 50,16781
2016-1-20,Farm 51,12799
2016-1-20,Farm 52,13073
2016-1-20,Farm 53,5936
2016-1-20,Farm 54,6728
2016-1-20,Farm 55,6066
2016-1-20,Farm 56,3899
2016-1-20,Farm 57,13504
2016-1-20,Farm 58,15484
2016-1-20,Farm 59,13386
2016-1-20,Farm 60,17530
2016-1-20,Farm 61,5913
2016-1-20,Farm 62,3948
2016-1-20,Farm 63,17903
2016-1-20,Farm 64,8854
2016-1-20,Farm 65,9415
2016-1-20,Farm 66,14602
2016-1-20,Farm 67,8400
2016-1-20,Farm 68,2410
2016-1-20,Farm 69,3177
2016-1-20,Farm 70,10705
2016-1-20,Farm 71,11640
2016-1-20,Farm 72,16785
2016-1-20,Farm 73,3970
2016-1-20,Farm 74,10523
2016-1-20,Farm 75,2088
2016-1-20,Farm 76,5903
2016-1-20,Farm 77,10858
2016-1-20,Farm 78,9668
2016-1-20,Farm 79,11615
2016-1-20,Farm 80,13648
2016-1-20,Farm 81,2326
2016-1-20,Farm 82,5146
2016-1-20,Farm 83,13551
2016-1-20,Farm 84,6506
2016-1-20,Farm 85,3442
2016-1-20,Farm 86,6062
2016-1-20,Farm 87,8005
2016-1-20,Farm 88,15909
2016-1-20,Farm 89,5195
2016-1-20,Farm 90,16744
2016-1-20,Farm 91,17009
2016-1-20,Farm 92,3493
2016-1-20,Farm 93,8142
2016-1-20,Farm 94,16941
2016-1-20,Farm 95,6712
2016-1-20,Farm 96,12446
2016-1-20,Farm 97,12644
2016-1-20,Farm 98,15068
2016-1-20,Farm 99,16141
2016-1-20,Farm 100,2903
2016-1-20,Farm 101,13367
2016-1-20,Farm 102,6900
2016-1-20,Farm 103,9687
2016-1-20,Farm 104,14292
2016-1-20,Farm 105,12096
2016-1-20,Farm 106,2622
2016-1-20,Farm 107,6117
2016-1-20,Farm 108,3444
2016-1-20,Farm 109,6235
2016-1-20,Farm 110,14850
2016-1-20,Farm 111,4937
2016-1-20,Farm 112,10209
2016-1-20,Farm 113,10049
2016-1-20,Farm 114,2038
2016-1-20,Farm 115,9505
2016-1-20,Farm 116,10102
2016-1-20,Farm 117,12761
2016-1-21,Farm 18,7394
2016-1-21,Farm 19,11404
2016-1-21,Farm 20,2780
2016-1-21,Farm 21,9003
2016-1-21,Farm 22,13709
2016-1-21,Farm 23,12709
2016-1-21,Farm 25,12108
2016-1-21,Farm 26,5464
2016-1-21,Farm 27,13416
2016-1-21,Farm 28,16353
2016-1-21,Farm 30,2444
2016-1-21,Farm 31,13734
2016-1-21,Farm 32,5637
2016-1-21,Farm 33,10090
2016-1-21,Farm 34,13745
2016-1-21,Farm 35,10522
2016-1-21,Farm 37,17653
2016-1-21,Farm 38,11171
2016-1-21,Farm 39,11361
2016-1-21,Farm 40,16136
2016-1-21,Farm 41,17751
2016-1-21,Farm 42,16723
2016-1-21,Farm 43,5291
2016-1-21,Farm 45,16495
2016-1-21,Farm 46,5018
2016-1-21,Farm 47,11832
2016-1-21,Farm 48,12597
2016-1-21,Farm 50,16956
2016-1-21,Farm 51,6077
2016-1-21,Farm 52,9930
2016-1-21,Farm 53,5299
2016-1-21,Farm 54,16234
2016-1-21,Farm 55,5077
2016-1-21,Farm 57,7180
2016-1-21,Farm 58,12285
2016-1-21,Farm 59,17537
2016-1-21,Farm 60,5852
2016-1-21,Farm 61,13301
2016-1-21,Farm 62,4593
2016-1-21,Farm 63,5485
2016-1-21,Farm 64,12545
2016-1-21,Farm 65,7938
2016-1-21,Farm 67,14199
2016-1-21,Farm 68,15097
2016-1-21,Farm 69,14211
2016-1-21,Farm 70,6920
2016-1-21,Farm 71,10335
2016-1-21,Farm 72,16003
2016-1-21,Farm 73,14108
2016-1-21,Farm 74,8454
2016-1-21,Farm 75,9805
2016-1-21,Farm 76,7320
2016-1-21,Farm 77,8585
2016-1-21,Farm 78,11586
2016-1-21,Farm 80,3586
2016-1-21,Farm 81,10633
2016-1-21,Farm 82,12015
2016-1-21,Farm 83,13270
2016-1-21,Farm 84,7589
2016-1-21,Farm 85,5018
2016-1-21,Farm 86,13676
2016-1-21,Farm 89,15087
2016-1-21,Farm 90,14106
2016-1-21,Farm 91,2946
2016-1-21,Farm 92,15349
2016-1-21,Farm 93,17790
2016-1-21,Farm 94,3557
2016-1-21,Farm 97,12327
2016-1-21,Farm 98,11832
2016-1-21,Farm 99,5019
2016-1-21,Farm 100,2691
2016-1-21,Farm 101,13601
2016-1-21,Farm 102,15472
2016-1-21,Farm 103,13447
2016-1-21,Farm 104,5865
2016-1-21,Farm 106,10252
2016-1-21,Farm 107,15243
2016-1-21,Farm 109,9225
2016-1-21,Farm 110,8948
2016-1-21,Farm 111,6462
2016-1-21,Farm 112,6369
2016-1-21,Farm 115,16045
2016-1-21,Farm 116,14661
2016-1-21,Farm 117,10175
2016-1-22,Farm 18,16790
2016-1-22,Farm 19,13809
2016-1-22,Farm 20,4755
2016-1-22,Farm 21,2239
2016-1-22,Farm 22,5366
2016-1-22,Farm 23,14744
2016-1-22,Farm 24,9186
2016-1-22,Farm 25,15936
2016-1-22,Farm 26,17711
2016-1-22,Farm 27,4844
2016-1-22,Farm 28,11083
2016-1-22,Farm 29,7132
2016-1-22,Farm 30,9494
2016-1-22,Farm 31,7717
2016-1-22,Farm 32,8208
2016-1-22,Farm 33,9597
2016-1-22,Farm 34,13550
2016-1-22,Farm 35,13701
2016-1-22,Farm 36,11761
2016-1-22,Farm 37,16616
2016-1-22,Farm 38,7795
2016-1-22,Farm 39,12048
2016-1-22,Farm 40,10663
2016-1-22,Farm 41,13460
2016-1-22,Farm 42,3878
2016-1-22,Farm 43,6631
2016-1-22,Farm 44,6158
2016-1-22,Farm 45,14221
2016-1-22,Farm 46,13769
2016-1-22,Farm 47,3871
2016-1-22,Farm 48,11803
2016-1-22,Farm 49,4575
2016-1-22,Farm 50,10528
2016-1-22,Farm 51,10971
2016-1-22,Farm 52,13314
2016-1-22,Farm 53,14918
2016-1-22,Farm 54,11316
2016-1-22,Farm 55,10142
2016-1-22,Farm 56,2092
2016-1-22,Farm 57,6547
2016-1-22,Farm 58,11251
2016-1-22,Farm 59,16719
2016-1-22,Farm 60,14056
2016-1-22,Farm 61,16453
2016-1-22,Farm 62,14198
2016-1-22,Farm 63,15924
2016-1-22,Farm 64,14591
2016-1-22,Farm 65,5862
2016-1-22,Farm 66,9610
2016-1-22,Farm 67,4519
2016-1-22,Farm 68,11843
2016-1-22,Farm 69,12017
2016-1-22,Farm 70,6544
2016-1-22,Farm 71,10876
2016-1-22,Farm 72,8300
2016-1-22,Farm 73,17805
2016-1-22,Farm 74,10648
2016-1-22,Farm 75,12309
2016-1-22,Farm 76,13313
2016-1-22,Farm 77,17874
2016-1-22,Farm 78,2538
2016-1-22,Farm 79,17089
2016-1-22,Farm 80,8479
2016-1-22,Farm 81,13001
2016-1-22,Farm 82,14217
2016-1-22,Farm 83,15723
2016-1-22,Farm 84,6129
2016-1-22,Farm 85,3453
2016-1-22,Farm 86,5296
2016-1-22,Farm 87,16231
2016-1-22,Farm 88,14645
2016-1-22,Farm 89,11002
2016-1-22,Farm 90,15907
2016-1-22,Farm 91,15115
2016-1-22,Farm 92,6252
2016-1-22,Farm 93,7819
2016-1-22,Farm 94,16284
2016-1-22,Farm 95,11002
2016-1-22,Farm 96,14795
2016-1-22,Farm 97,6337
2016-1-22,Farm 98,3529
2016-1-22,Farm 99,4299
2016-1-22,Farm 100,17110
2016-1-22,Farm 101,6801
2016-1-22,Farm 102,8879
2016-1-22,Farm 103,9955
2016-1-22,Farm 104,12108
2016-1-22,Farm 105,11015
2016-1-22,Farm 106,11757
2016-1-22,Farm 107,4750
2016-1-22,Farm 108,5632
2016-1-22,Farm 109,3704
2016-1-22,Farm 110,5050
2016-1-22,Farm 111,14346
2016-1-22,Farm 112,11155
2016-1-22,Farm 113,2403
2016-1-22,Farm 114,16694
2016-1-22,Farm 115,7792
2016-1-22,Farm 116,3714
2016-1-22,Farm 117,5850
2016-1-23,Farm 18,13610
2016-1-23,Farm 19,7680
2016-1-23,Farm 20,13804
2016-1-23,Farm 21,2122
2016-1-23,Farm 22,15323
2016-1-23,Farm 23,16361
2016-1-23,Farm 25,6913
2016-1-23,Farm 26,16537
2016-1-23,Farm 27,16896
2016-1-23,Farm 28,14537
2016-1-23,Farm 30,2981
2016-1-23,Farm 31,9512
2016-1-23,Farm 32,14100
2016-1-23,Farm 33,5364
2016-1-23,Farm 34,4201
2016-1-23,Farm 35,11617
2016-1-23,Farm 37,8432
2016-1-23,Farm 38,7478
2016-1-23,Farm 39,14583
2016-1-23,Farm 40,15191
2016-1-23,Farm 41,13574
2016-1-23,Farm 42,15460
2016-1-23,Farm 43,15772
2016-1-23,Farm 45,9396
2016-1-23,Farm 46,3747
2016-1-23,Farm 47,9133
2016-1-23,Farm 48,15693
2016-1-23,Farm 50,11700
2016-1-23,Farm 51,11685
2016-1-23,Farm 52,9834
2016-1-23,Farm 53,11590
2016-1-23,Farm 54,5949
2016-1-23,Farm 55,15979
2016-1-23,Farm 57,14574
2016-1-23,Farm 58,15471
2016-1-23,Farm 59,13516
2016-1-23,Farm 60,7012
2016-1-23,Farm 61,15481
2016-1-23,Farm 62,6603
2016-1-23,Farm 63,11308
2016-1-23,Farm 64,5917
2016-1-23,Farm 65,13729
2016-1-23,Farm 67,7385
2016-1-23,Farm 68,3836
2016-1-23,Farm 69,4084
2016-1-23,Farm 70,17886
2016-1-23,Farm 71,14785
2016-1-23,Farm 72,11605
2016-1-23,Farm 73,2529
2016-1-23,Farm 74,3609
2016-1-23,Farm 75,5412
2016-1-23,Farm 76,11542
2016-1-23,Farm 77,15640
2016-1-23,Farm 78,5422
2016-1-23,Farm 80,17822
2016-1-23,Farm 81,4159
2016-1-23,Farm 82,11373
2016-1-23,Farm 83,12032
2016-1-23,Farm 84,2750
2016-1-23,Farm 85,4377
2016-1-23,Farm 86,8972
2016-1-23,Farm 89,14273
2016-1-23,Farm 90,8387
2016-1-23,Farm 91,14106
2016-1-23,Farm 92,10562
2016-1-23,Farm 93,13325
2016-1-23,Farm 94,11640
2016-1-23,Farm 97,16980
2016-1-23,Farm 98,15737
2016-1-23,Farm 99,12957
2016-1-23,Farm 100,7917
2016-1-23,Farm 101,6559
2016-1-23,Farm 102,12375
2016-1-23,Farm 103,11823
2016-1-23,Farm 104,14373
2016-1-23,Farm 106,12340
2016-1-23,Farm 107,10948
2016-1-23,Farm 109,9669
2016-1-23,Farm 110,2573
2016-1-23,Farm 111,4817
2016-1-23,Farm 112,4129
2016-1-23,Farm 115,9470
2016-1-23,Farm 116,15521
2016-1-23,Farm 117,12481
2016-1-24,Farm 18,5258
2016-1-24,Farm 19,17588
2016-1-24,Farm 20,8109
2016-1-24,Farm 21,5109
2016-1-24,Farm 22,16926
2016-1-24,Farm 23,13635
2016-1-24,Farm 24,14342
2016-1-24,Farm 25,5878
2016-1-24,Farm 26,12964
2016-1-24,Farm 27,10923
2016-1-24,Farm 28,6230
2016-1-24,Farm 29,2994
2016-1-24,Farm 30,8802
2016-1-24,Farm 31,5682
2016-1-24,Farm 32,13663
2016-1-24,Farm 33,4481
2016-1-24,Farm 34,17658
2016-1-24,Farm 35,16633
2016-1-24,Farm 36,14412
2016-1-24,Farm 37,16932
2016-1-24,Farm 38,9354
2016-1-24,Farm 39,10205
2016-1-24,Farm 40,12536
2016-1-24,Farm 41,7337
2016-1-24,Farm 42,3742
2016-1-24,Farm 43,17664
2016-1-24,Farm 44,4826
2016-1-24,Farm 45,5756
2016-1-24,Farm 46,11607
2016-1-24,Farm 47,4277
2016-1-24,Farm 48,12383
2016-1-24,Farm 49,8767
2016-1-24,Farm 50,8369
2016-1-24,Farm 51,4944
2016-1-24,Farm 52,10834
2016-1-24,Farm 53,13118
2016-1-24,Farm 54,8811
2016-1-24,Farm 55,15309
2016-1-24,Farm 56,16845
2016-1-24,Farm 57,5546
2016-1-24,Farm 58,10610
2016-1-24,Farm 59,4858
2016-1-24,Farm 60,9194
2016-1-24,Farm 61,11507
2016-1-24,Farm 62,17422
2016-1-24,Farm 63,4834
2016-1-24,Farm 64,6195
2016-1-24,Farm 65,16609
2016-1-24,Farm 66,3951
2016-1-24,Farm 67,10963
2016-1-24,Farm 68,14530
2016-1-24,Farm 69,3218
2016-1-24,Farm 70,3496
2016-1-24,Farm 71,2431
2016-1-24,Farm 72,12185
2016-1-24,Farm 73,13779
2016-1-24,Farm 74,11483
2016-1-24,Farm 75,2005
2016-1-24,Farm 76,8714
2016-1-24,Farm 77,7192
2016-1-24,Farm 78,4592
2016-1-24,Farm 79,5076
2016-1-24,Farm 80,12291
2016-1-24,Farm 81,3313
2016-1-24,Farm 82,11693
2016-1-24,Farm 83,12325
2016-1-24,Farm 84,3274
2016-1-24,Farm 85,15079
2016-1-24,Farm 86,9055
2016-1-24,Farm 87,9917
2016-1-24,Farm 88,8239
2016-1-24,Farm 89,7576
2016-1-24,Farm 90,14268
2016-1-24,Farm 91,6210
2016-1-24,Farm 92,4835
2016-1-24,Farm 93,6947
2016-1-24,Farm 94,17694
2016-1-24,Farm 95,12706
2016-1-24,Farm 96,10362
2016-1-24,Farm 97,10538
2016-1-24,Farm 98,4803
2016-1-24,Farm 99,2002
2016-1-24,Farm 100,8754
2016-1-24,Farm 101,14266
2016-1-24,Farm 102,8310
2016-1-24,Farm 103,2366
2016-1-24,Farm 104,8175
2016-1-24,Farm 105,8480
2016-1-24,Farm 106,15483
2016-1-24,Farm 107,17568
2016-1-24,Farm 108,15639
2016-1-24,Farm 109,4967
2016-1-24,Farm 110,8660
2016-1-24,Farm 111,10960
2016-1-24,Farm 112,12153
2016-1-24,Farm 113,13174
2016-1-24,Farm 114,17765
2016-1-24,Farm 115,8025
2016-1-24,Farm 116,15902
2016-1-24,Farm 117,15925
2016-1-25,Farm 18,15458
2016-1-25,Farm 19,6912
2016-1-25,Farm 20,16996
2016-1-25,Farm 21,9543
2016-1-25,Farm 22,11626
2016-1-25,Farm 23,11100
2016-1-25,Farm 25,8679
2016-1-25,Farm 26,6123
2016-1-25,Farm 27,10484
2016-1-25,Farm 28,3340
2016-1-25,Farm 30,2775
2016-1-25,Farm 31,12672
2016-1-25,Farm 32,5459
2016-1-25,Farm 33,7423
2016-1-25,Farm 34,11975
2016-1-25,Farm 35,2196
2016-1-25,Farm 37,7387
2016-1-25,Farm 38,8136
2016-1-25,Farm 39,14284
2016-1-25,Farm 40,8147
2016-1-25,Farm 41,2943
2016-1-25,Farm 42,14085
2016-1-25,Farm 43,7643
2016-1-25,Farm 45,4986
2016-1-25,Farm 46,15118
2016-1-25,Farm 47,5328
2016-1-25,Farm 48,17365
2016-1-25,Farm 50,6104
2016-1-25,Farm 51,8734
2016-1-25,Farm 52,2834
2016-1-25,Farm 53,14512
2016-1-25,Farm 54,10389
2016-1-25,Farm 55,5310
2016-1-25,Farm 57,9310
2016-1-25,Farm 58,16410
2016-1-25,Farm 59,5899
2016-1-25,Farm 60,5433
2016-1-25,Farm 61,7573
2016-1-25,Farm 62,15277
2016-1-25,Farm 63,15705
2016-1-25,Farm 64,6438
2016-1-25,Farm 65,10459
2016-1-25,Farm 67,10932
2016-1-25,Farm 68,7789
2016-1-25,Farm 69,12974
2016-1-25,Farm 70,4312
2016-1-25,Farm 71,7367
2016-1-25,Farm 72,8587
2016-1-25,Farm 73,7781
2016-1-25,Farm 74,8980
2016-1-25,Farm 75,2731
2016-1-25,Farm 76,16560
2016-1-25,Farm 77,11364
2016-1-25,Farm 78,16594
2016-1-25,Farm 80,9223
2016-1-25,Farm 81,6318
2016-1-25,Farm 82,11497
2016-1-25,Farm 83,4043
2016-1-25,Farm 84,3865
2016-1-25,Farm 85,5113
2016-1-25,Farm 86,11862
2016-1-25,Farm 89,13505
2016-1-25,Farm 90,9136
2016-1-25,Farm 91,5815
2016-1-25,Farm 92,8924
2016-1-25,Farm 93,6259
2016-1-25,Farm 94,14667
2016-1-25,Farm 97,10615
2016-1-25,Farm 98,10632
2016-1-25,Farm 99,11991
2016-1-25,Farm 100,2430
2016-1-25,Farm 101,9139
2016-1-25,Farm 102,15705
2016-1-25,Farm 103,17013
2016-1-25,Farm 104,16771
2016-1-25,Farm 106,17010
2016-1-25,Farm 107,17052
2016-1-25,Farm 109,11090
2016-1-25,Farm 110,12522
2016-1-25,Farm 111,14595
2016-1-25,Farm 112,17265
2016-1-25,Farm 115,12181
2016-1-25,Farm 116,6029
2016-1-25,Farm 117,6152
2016-1-26,Farm 18,11081
2016-1-26,Farm 19,2918
2016-1-26,Farm 20,16259
2016-1-26,Farm 21,7254
2016-1-26,Farm 22,13224
2016-1-26,Farm 23,12671
2016-1-26,Farm 24,4621
2016-1-26,Farm 25,16841
2016-1-26,Farm 26,6714
2016-1-26,Farm 27,12295
2016-1-26,Farm 28,15424
2016-1-26,Farm 29,2584
2016-1-26,Farm 30,3524
2016-1-26,Farm 31,15560
2016-1-26,Farm 32,15702
2016-1-26,Farm 33,12653
2016-1-26,Farm 34,12018
2016-1-26,Farm 35,15628
2016-1-26,Farm 36,7996
2016-1-26,Farm 37,4830
2016-1-26,Farm 38,5244
2016-1-26,Farm 39,5085
2016-1-26,Farm 40,10514
2016-1-26,Farm 41,10675
2016-1-26,Farm 42,11117
2016-1-26,Farm 43,4912
2016-1-26,Farm 44,6734
2016-1-26,Farm 45,14537
2016-1-26,Farm 46,6166
2016-1-26,Farm 47,3934
2016-1-26,Farm 48,7802
2016-1-26,Farm 49,9411
2016-1-26,Farm 50,7496
2016-1-26,Farm 51,12474
2016-1-26,Farm 52,9762
2016-1-26,Farm 53,2236
2016-1-26,Farm 54,16794
2016-1-26,Farm 55,4013
2016-1-26,Farm 56,16224
2016-1-26,Farm 57,12919
2016-1-26,Farm 58,15184
2016-1-26,Farm 59,15457
2016-1-26,Farm 60,10772
2016-1-26,Farm 61,4671
2016-1-26,Farm 62,12418
2016-1-26,Farm 63,9139
2016-1-26,Farm 64,4135
2016-1-26,Farm 65,10404
2016-1-26,Farm 66,13140
2016-1-26,Farm 67,12538
2016-1-26,Farm 68,15444
2016-1-26,Farm 69,15059
2016-1-26,Farm 70,14045
2016-1-26,Farm 71,5245
2016-1-26,Farm 72,10414
2016-1-26,Farm 73,4225
2016-1-26,Farm 74,8813
2016-1-26,Farm 75,4753
2016-1-26,Farm 76,13810
2016-1-26,Farm 77,15194
2016-1-26,Farm 78,3460
2016-1-26,Farm 79,13464
2016-1-26,Farm 80,6628
2016-1-26,Farm 81,9346
2016-1-26,Farm 82,9223
2016-1-26,Farm 83,15580
2016-1-26,Farm 84,8791
2016-1-26,Farm 85,11024
2016-1-26,Farm 86,16719
2016-1-26,Farm 87,9872
2016-1-26,Farm 88,14148
2016-1-26,Farm 89,11646
2016-1-26,Farm 90,6205
2016-1-26,Farm 91,7879
2016-1-26,Farm 92,7223
2016-1-26,Farm 93,9402
2016-1-26,Farm 94,11193
2016-1-26,Farm 95,11444
2016-1-26,Farm 96,8284
2016-1-26,Farm 97,13770
2016-1-26,Farm 98,5795
2016-1-26,Farm 99,12597
2016-1-26,Farm 100,14801
2016-1-26,Farm 101,5685
2016-1-26,Farm 102,12830
2016-1-26,Farm 103,12205
2016-1-26,Farm 104,8415
2016-1-26,Farm 105,4876
2016-1-26,Farm 106,17043
2016-1-26,Farm 107,5391
2016-1-26,Farm 108,10198
2016-1-26,Farm 109,2590
2016-1-26,Farm 110,4139
2016-1-26,Farm 111,11119
2016-1-26,Farm 112,8885
2016-1-26,Farm 113,9870
2016-1-26,Farm 114,10278
2016-1-26,Farm 115,7420
2016-1-26,Farm 116,8805
2016-1-26,Farm 117,6992
2016-1-27,Farm 18,10730
2016-1-27,Farm 19,11038
2016-1-27,Farm 20,14378
2016-1-27,Farm 21,2540
2016-1-27,Farm 22,14749
2016-1-27,Farm 23,15335
2016-1-27,Farm 25,4675
2016-1-27,Farm 26,15139
2016-1-27,Farm 27,5375
2016-1-27,Farm 28,8592
2016-1-27,Farm 30,9807
2016-1-27,Farm 31,10436
2016-1-27,Farm 32,3038
2016-1-27,Farm 33,7036
2016-1-27,Farm 34,15869
2016-1-27,Farm 35,8970
2016-1-27,Farm 37,2199
2016-1-27,Farm 38,15470
2016-1-27,Farm 39,5240
2016-1-27,Farm 40,9855
2016-1-27,Farm 41,7854
2016-1-27,Farm 42,5537
2016-1-27,Farm 43,8946
2016-1-27,Farm 45,15201
2016-1-27,Farm 46,12046
2016-1-27,Farm 47,3128
2016-1-27,Farm 48,13506
2016-1-27,Farm 50,2410
2016-1-27,Farm 51,2641
2016-1-27,Farm 52,13594
2016-1-27,Farm 53,9922
2016-1-27,Farm 54,3132
2016-1-27,Farm 55,7143
2016-1-27,Farm 57,7188
2016-1-27,Farm 58,17674
2016-1-27,Farm 59,15010
2016-1-27,Farm 60,5952
2016-1-27,Farm 61,6722
2016-1-27,Farm 62,3868
2016-1-27,Farm 63,4952
2016-1-27,Farm 64,12684
2016-1-27,Farm 65,16453
2016-1-27,Farm 67,4118
2016-1-27,Farm 68,16851
2016-1-27,Farm 69,12172
2016-1-27,Farm 70,2824
2016-1-27,Farm 71,10625
2016-1-27,Farm 72,4106
2016-1-27,Farm 73,15591
2016-1-27,Farm 74,16856
2016-1-27,Farm 75,12629
2016-1-27,Farm 76,15707
2016-1-27,Farm 77,3357
2016-1-27,Farm 78,12816
2016-1-27,Farm 80,8791
2016-1-27,Farm 81,7085
2016-1-27,Farm 82,14714
2016-1-27,Farm 83,5091
2016-1-27,Farm 84,16153
2016-1-27,Farm 85,12083
2016-1-27,Farm 86,14448
2016-1-27,Farm 89,16659
2016-1-27,Farm 90,13563
2016-1-27,Farm 91,12814
2016-1-27,Farm 92,17421
2016-1-27,Farm 93,15805
2016-1-27,Farm 94,8289
2016-1-27,Farm 97,16958
2016-1-27,Farm 98,15900
2016-1-27,Farm 99,11112
2016-1-27,Farm 100,2958
2016-1-27,Farm 101,14032
2016-1-27,Farm 102,13360
2016-1-27,Farm 103,15883
2016-1-27,Farm 104,4323
2016-1-27,Farm 106,2632
2016-1-27,Farm 107,6613
2016-1-27,Farm 109,6894
2016-1-27,Farm 110,10430
2016-1-27,Farm 111,12268
2016-1-27,Farm 112,4460
2016-1-27,Farm 115,4662
2016-1-27,Farm 116,10412
2016-1-27,Farm 117,8953
2016-1-28,Farm 18,10179
2016-1-28,Farm 19,8477
2016-1-28,Farm 20,7763
2016-1-28,Farm 21,4174
2016-1-28,Farm 22,15762
2016-1-28,Farm 23,2611
2016-1-28,Farm 24,14316
2016-1-28,Farm 25,11360
2016-1-28,Farm 26,9110
2016-1-28,Farm 27,8102
2016-1-28,Farm 28,6543
2016-1-28,Farm 29,9694
2016-1-28,Farm 30,12883
2016-1-28,Farm 31,6854
2016-1-28,Farm 32,10798
2016-1-28,Farm 33,10459
2016-1-28,Farm 34,15941
2016-1-28,Farm 35,11196
2016-1-28,Farm 36,15038
2016-1-28,Farm 37,14516
2016-1-28,Farm 38,2159
2016-1-28,Farm 39,13018
2016-1-28,Farm 40,5265
2016-1-28,Farm 41,10900
2016-1-28,Farm 42,4205
2016-1-28,Farm 43,5836
2016-1-28,Farm 44,2264
2016-1-28,Farm 45,14645
2016-1-28,Farm 46,8387
2016-1-28,Farm 47,2685
2016-1-28,Farm 48,7587
2016-1-28,Farm 49,8703
2016-1-28,Farm 50,5277
2016-1-28,Farm 51,2069
2016-1-28,Farm 52,15119
2016-1-28,Farm 53,15797
2016-1-28,Farm 54,11874
2016-1-28,Farm 55,4236
2016-1-28,Farm 56,12484
2016-1-28,Farm 57,3579
2016-1-28,Farm 58,15687
2016-1-28,Farm 59,2699
2016-1-28,Farm 60,6979
2016-1-28,Farm 61,2779
2016-1-28,Farm 62,7774
2016-1-28,Farm 63,4649
2016-1-28,Farm 64,10986
2016-1-28,Farm 65,3284
2016-1-28,Farm 66,15676
2016-1-28,Farm 67,13077
2016-1-28,Farm 68,17119
2016-1-28,Farm 69,8155
2016-1-28,Farm 70,6867
2016-1-28,Farm 71,17896
2016-1-28,Farm 72,5888
2016-1-28,Farm 73,17151
2016-1-28,Farm 74,7400
2016-1-28,Farm 75,12631
2016-1-28,Farm 76,15869
2016-1-28,Farm 77,16038
2016-1-28,Farm 78,5906
2016-1-28,Farm 79,6166
2016-1-28,Farm 80,12709
2016-1-28,Farm 81,3500
2016-1-28,Farm 82,17166
2016-1-28,Farm 83,7700
2016-1-28,Farm 84,5564
2016-1-28,Farm 85,15893
2016-1-28,Farm 86,16774
2016-1-28,Farm 87,10137
2016-1-28,Farm 88,5499
2016-1-28,Farm 89,17704
2016-1-28,Farm 90,15041
2016-1-28,Farm 91,3005
2016-1-28,Farm 92,16952
2016-1-28,Farm 93,14201
2016-1-28,Farm 94,7742
2016-1-28,Farm 95,15308
2016-1-28,Farm 96,9676
2016-1-28,Farm 97,5097
2016-1-28,Farm 98,6340
2016-1-28,Farm 99,17341
2016-1-28,Farm 100,16113
2016-1-28,Farm 101,8151
2016-1-28,Farm 102,3946
2016-1-28,Farm 103,13869
2016-1-28,Farm 104,3423
2016-1-28,Farm 105,6434
2016-1-28,Farm 106,13927
2016-1-28,Farm 107,15569
2016-1-28,Farm 108,16435
2016-1-28,Farm 109,4669
2016-1-28,Farm 110,17408
2016-1-28,Farm 111,14985
2016-1-28,Farm 112,17257
2016-1-28,Farm 113,5089
2016-1-28,Farm 114,8743
2016-1-28,Farm 115,17570
2016-1-28,Farm 116,14832
2016-1-28,Farm 117,3395
2016-1-29,Farm 18,16788
2016-1-29,Farm 19,16427
2016-1-29,Farm 20,3503
2016-1-29,Farm 21,10151
2016-1-29,Farm 22,16315
2016-1-29,Farm 23,15222
2016-1-29,Farm 25,7002
2016-1-29,Farm 26,6543
2016-1-29,Farm 27,15912
2016-1-29,Farm 28,15584
2016-1-29,Farm 30,13771
2016-1-29,Farm 31,17831
2016-1-29,Farm 32,9594
2016-1-29,Farm 33,16627
2016-1-29,Farm 34,7136
2016-1-29,Farm 35,17483
2016-1-29,Farm 37,5228
2016-1-29,Farm 38,7102
2016-1-29,Farm 39,16519
2016-1-29,Farm 40,9753
2016-1-29,Farm 41,6445
2016-1-29,Farm 42,4825
2016-1-29,Farm 43,2687
2016-1-29,Farm 45,13776
2016-1-29,Farm 46,14796
2016-1-29,Farm 47,4577
2016-1-29,Farm 48,7622
2016-1-29,Farm 50,16243
2016-1-29,Farm 51,2483
2016-1-29,Farm 52,17884
2016-1-29,Farm 53,14301
2016-1-29,Farm 54,13050
2016-1-29,Farm 55,12045
2016-1-29,Farm 57,8703
2016-1-29,Farm 58,14213
2016-1-29,Farm 59,9595
2016-1-29,Farm 60,12334
2016-1-29,Farm 61,3787
2016-1-29,Farm 62,16401
2016-1-29,Farm 63,14720
2016-1-29,Farm 64,17191
2016-1-29,Farm 65,4547
2016-1-29,Farm 67,16346
2016-1-29,Farm 68,16758
2016-1-29,Farm 69,12873
